transaction_id,merchant_id,customer_id,device_id,amount,currency,payment_method,timestamp,merchant_category,customer_account_age_days,device_age_days,new_device,transaction_count_1h,transaction_count_24h,amount_sum_24h,customer_avg_amount,amount_deviation,failed_attempts_24h,customer_transaction_count,previous_chargebacks,location_distance_from_previous,ip_risk_score,country_risk_score,transaction_hour,is_weekend,account_velocity,customer_history_score,fraud_label,dataset_version,scenario
txn_0000201,mch_0012,cust_00115,dev_cust_00115_10,477.71,INR,netbanking,2025-12-31T17:12:17.284581+00:00,digital_goods,126,56.33,0,0,0,0.0,1846.41,-0.7409,0,3,0,0.0,0.0747,0.0712,17,0,0.0,0.6333,0,synthetic-v1,organic
txn_0000202,mch_0006,cust_00003,dev_cust_00003_8,2392.5,INR,upi,2025-12-31T19:17:16.260616+00:00,fashion,575,56.57,0,0,0,0.0,1001.24,1.3882,0,1,0,0.0,0.0382,0.1743,19,0,0.0,0.8,0,synthetic-v1,organic
txn_0000203,mch_0015,cust_00105,dev_cust_00105_110,2695.5,INR,card,2025-12-31T22:56:42.085234+00:00,education,91,26.13,0,0,0,0.0,842.44,2.197,0,2,0,0.0,0.1973,0.2277,22,0,0.0,0.8,0,synthetic-v1,organic
txn_0000204,mch_0017,cust_00095,dev_cust_00095_72,8214.42,INR,upi,2026-01-01T08:44:02.040585+00:00,travel,1119,38.03,0,0,0,0.0,4075.92,1.0151,0,2,0,0.0,0.1796,0.3193,8,0,0.0,0.55,0,synthetic-v1,organic
txn_0000205,mch_0015,cust_00098,dev_cust_00098_205,2591.79,INR,netbanking,2026-01-01T23:16:59.887260+00:00,education,538,0.0,1,0,0,0.0,2591.79,0.0,0,0,0,0.0,0.0832,0.1865,23,0,0.0,0.65,0,synthetic-v1,organic
txn_0000206,mch_0012,cust_00078,dev_cust_00078_176,741.34,INR,upi,2026-01-02T21:26:21.178319+00:00,digital_goods,1086,8.9,0,0,0,0.0,1119.3,-0.3374,0,1,0,0.0,0.2472,0.1816,21,0,0.0,0.8,0,synthetic-v1,organic
txn_0000207,mch_0007,cust_00044,dev_cust_00044_23,4024.82,INR,upi,2026-01-03T00:35:06.039106+00:00,education,1391,55.04,0,0,0,0.0,1565.22,1.5704,3,1,0,0.0,0.0229,0.1278,0,1,0.0,0.8,0,synthetic-v1,failed_attempts_burst
txn_0000208,mch_0014,cust_00037,dev_cust_00037_33,3147.57,INR,upi,2026-01-03T05:26:34.509680+00:00,fashion,525,53.41,0,0,0,0.0,2672.91,0.1775,0,3,0,0.0,0.0571,0.2659,5,1,0.0,0.8,0,synthetic-v1,organic
txn_0000209,mch_0021,cust_00095,dev_cust_00095_72,15563.03,INR,upi,2026-01-03T11:30:08.369423+00:00,electronics,1121,40.15,0,0,0,0.0,5455.42,1.8524,0,3,0,0.0,0.1796,0.3193,11,1,0.0,0.6333,0,synthetic-v1,organic
txn_0000210,mch_0011,cust_00105,dev_cust_00105_110,2492.81,INR,netbanking,2026-01-03T18:16:53.552740+00:00,utilities,94,28.94,0,0,0,0.0,1460.13,0.7068,0,3,0,0.0,0.1973,0.2277,18,1,0.0,0.8,0,synthetic-v1,organic
txn_0000211,mch_0014,cust_00059,dev_cust_00059_148,2428.61,INR,netbanking,2026-01-04T12:28:41.161068+00:00,fashion,994,17.79,0,0,0,0.0,494.82,3.9001,0,1,0,0.0,0.0667,0.212,12,1,0.0,0.8,0,synthetic-v1,organic
txn_0000212,mch_0004,cust_00110,dev_cust_00110_125,1742.39,INR,wallet,2026-01-04T12:51:58.804323+00:00,digital_goods,1104,24.9,0,0,0,0.0,2058.46,-0.1535,0,1,0,0.0,0.1102,0.2054,12,1,0.0,0.8,0,synthetic-v1,organic
txn_0000213,mch_0003,cust_00075,dev_cust_00075_213,2463.56,INR,upi,2026-01-04T14:12:25.058927+00:00,utilities,885,0.0,1,0,0,0.0,2463.56,0.0,0,0,0,0.0,0.0448,0.154,14,1,0.0,0.65,0,synthetic-v1,organic
txn_0000214,mch_0021,cust_00040,dev_cust_00040_46,9170.58,INR,upi,2026-01-04T17:05:06.509280+00:00,electronics,258,50.98,0,0,0,0.0,4169.59,1.1991,0,5,0,0.0,0.1379,0.1046,17,1,0.0,0.6,0,synthetic-v1,organic
txn_0000215,mch_0011,cust_00119,dev_cust_00119_13,1536.99,INR,card,2026-01-05T20:12:32.749256+00:00,utilities,392,60.34,0,0,0,0.0,3465.67,-0.5563,0,8,0,0.0,0.1969,0.0453,20,0,0.0,0.7375,1,synthetic-v1,organic
txn_0000216,mch_0022,cust_00116,dev_cust_00116_42,2818.14,INR,upi,2026-01-06T03:31:22.627841+00:00,fashion,389,53.61,0,0,0,0.0,4870.14,-0.4213,0,6,0,0.0,0.0498,0.0858,3,0,0.0,0.8,0,synthetic-v1,organic
txn_0000217,mch_0019,cust_00016,dev_cust_00016_43,1494.77,INR,upi,2026-01-06T13:58:16.103455+00:00,utilities,1149,53.51,0,0,0,0.0,1351.71,0.1058,1,1,0,0.0,0.1182,0.0917,13,0,0.0,0.8,0,synthetic-v1,organic
txn_0000218,mch_0021,cust_00027,dev_cust_00027_63,2863.67,INR,netbanking,2026-01-06T14:30:56.771452+00:00,electronics,1242,47.22,0,0,0,0.0,1190.54,1.4042,0,1,0,151.7,0.0944,0.0689,14,0,0.0,0.8,0,synthetic-v1,organic
txn_0000219,mch_0016,cust_00008,dev_cust_00008_116,3253.73,INR,card,2026-01-06T15:51:10.988223+00:00,ecommerce,481,30.05,0,0,0,0.0,302.63,9.7193,0,1,0,0.0,0.1551,0.1547,15,0,0.0,0.8,1,synthetic-v1,large_amount
txn_0000220,mch_0020,cust_00019,dev_cust_00019_31,1091.18,INR,upi,2026-01-06T19:58:07.101255+00:00,digital_goods,1376,57.38,0,0,0,0.0,932.15,0.1704,0,2,0,0.0,0.0317,0.1744,19,0,0.0,0.8,1,synthetic-v1,organic
txn_0000221,mch_0022,cust_00007,dev_cust_00007_2,3370.18,INR,upi,2026-01-06T22:41:37.458426+00:00,fashion,1144,65.6,0,0,0,0.0,3332.3,0.0114,0,3,3,0.0,0.1002,0.17,22,0,0.0,0.3333,0,synthetic-v1,organic
txn_0000222,mch_0001,cust_00118,dev_cust_00118_222,7409.29,INR,upi,2026-01-07T09:25:46.814384+00:00,travel,1264,0.0,1,0,0,0.0,7409.29,0.0,1,0,0,0.0,0.1377,0.0669,9,0,0.0,0.65,0,synthetic-v1,organic
txn_0000223,mch_0007,cust_00023,dev_cust_00023_0,1439.33,INR,upi,2026-01-07T12:41:48.541986+00:00,education,246,66.37,0,0,0,0.0,5484.04,-0.7374,0,5,0,0.0,0.4,0.4,12,0,0.0,0.8,0,synthetic-v1,organic
txn_0000224,mch_0015,cust_00082,dev_cust_00082_128,3918.54,INR,card,2026-01-07T14:04:55.004886+00:00,education,637,27.34,0,0,0,0.0,2159.51,0.8142,0,2,0,0.0,0.0197,0.1243,14,0,0.0,0.8,0,synthetic-v1,organic
txn_0000225,mch_0010,cust_00112,dev_cust_00112_225,8157.58,INR,card,2026-01-07T22:23:50.447340+00:00,food,1295,0.0,1,0,0,0.0,1675.45,3.8666,0,3,0,0.0,0.0657,0.1437,22,0,0.0,0.6333,0,synthetic-v1,new_device_amount
txn_0000226,mch_0017,cust_00000,dev_cust_00000_40,6336.56,INR,upi,2026-01-08T08:29:29.611837+00:00,travel,220,56.34,0,0,0,0.0,16633.98,-0.619,0,3,0,0.0,0.1058,0.2893,8,0,0.0,0.6333,0,synthetic-v1,organic
txn_0000227,mch_0023,cust_00055,dev_cust_00055_227,3239.7,INR,upi,2026-01-08T10:53:29.048218+00:00,education,644,0.0,1,0,0,0.0,3239.7,0.0,0,0,2,141.4,0.0943,0.0874,10,0,0.0,0.35,0,synthetic-v1,organic
txn_0000228,mch_0018,cust_00044,dev_cust_00044_23,1005.63,INR,upi,2026-01-08T12:53:09.614425+00:00,food,1396,60.55,0,0,0,0.0,2795.02,-0.64,0,2,0,0.0,0.0229,0.1278,12,0,0.0,0.8,0,synthetic-v1,organic
txn_0000229,mch_0001,cust_00073,dev_cust_00073_70,3419.44,INR,upi,2026-01-08T20:44:58.343785+00:00,travel,968,45.87,0,0,0,0.0,1184.22,1.8859,0,2,0,0.0,0.2195,0.013,20,0,0.0,0.8,1,synthetic-v1,organic
txn_0000230,mch_0011,cust_00061,dev_cust_00061_1,1872.64,INR,card,2026-01-08T21:48:39.142210+00:00,utilities,647,67.71,0,0,0,0.0,1843.33,0.0159,0,14,0,0.0,0.1286,0.0282,21,0,0.0,0.6929,0,synthetic-v1,organic
txn_0000231,mch_0006,cust_00024,dev_cust_00024_56,1006.3,INR,upi,2026-01-09T05:34:03.384860+00:00,fashion,362,51.75,0,0,0,0.0,4350.57,-0.7685,0,10,0,0.0,0.0245,0.2065,5,0,0.0,0.8,0,synthetic-v1,organic
txn_0000232,mch_0019,cust_00067,dev_cust_00067_66,5461.24,INR,card,2026-01-10T00:05:18.277708+00:00,utilities,994,49.26,0,0,0,0.0,1320.18,3.1344,0,1,0,0.0,0.0334,0.0885,0,1,0.0,0.8,0,synthetic-v1,organic
txn_0000233,mch_0003,cust_00027,dev_cust_00027_63,1029.83,INR,upi,2026-01-10T07:28:28.775497+00:00,utilities,1246,50.93,0,4,4,2059.66,2027.11,-0.4917,0,2,0,0.0,0.0944,0.0689,7,1,2.1667,0.8,0,synthetic-v1,high_velocity
txn_0000234,mch_0013,cust_00099,dev_cust_00099_234,4654.66,INR,netbanking,2026-01-10T21:48:41.118787+00:00,electronics,811,0.0,1,0,0,0.0,4654.66,0.0,0,0,0,0.0,0.2452,0.0498,21,1,0.0,0.65,1,synthetic-v1,organic
txn_0000235,mch_0008,cust_00110,dev_cust_00110_235,3442.5,INR,upi,2026-01-11T00:53:24.170516+00:00,ecommerce,1111,0.0,1,0,0,0.0,1900.43,0.811,3,2,0,2923.1,0.3602,0.4554,0,1,0.0,0.8,1,synthetic-v1,combined_weak_signals
txn_0000236,mch_0009,cust_00016,dev_cust_00016_43,4978.14,INR,upi,2026-01-11T07:36:20.836108+00:00,travel,1154,58.25,0,0,0,0.0,1423.24,2.496,1,2,0,0.0,0.1182,0.0917,7,1,0.0,0.8,1,synthetic-v1,organic
txn_0000237,mch_0018,cust_00087,dev_cust_00087_140,1389.21,INR,wallet,2026-01-11T12:11:32.336629+00:00,food,1096,28.16,0,0,0,0.0,1642.6,-0.1542,0,3,0,0.0,0.1485,0.0439,12,1,0.0,0.6333,1,synthetic-v1,organic
txn_0000238,mch_0022,cust_00060,dev_cust_00060_97,1298.44,INR,upi,2026-01-11T17:48:21.991626+00:00,fashion,1160,41.79,0,0,0,0.0,2502.06,-0.4809,0,5,3,0.0,0.4,0.4,17,1,0.0,0.5,0,synthetic-v1,organic
txn_0000239,mch_0001,cust_00077,dev_cust_00077_73,6396.29,INR,card,2026-01-11T20:47:13.050233+00:00,travel,830,48.13,0,0,0,0.0,3450.96,0.8532,0,3,0,0.0,0.0733,0.0257,20,1,0.0,0.8,0,synthetic-v1,organic
txn_0000240,mch_0015,cust_00041,dev_cust_00041_90,1051.67,INR,upi,2026-01-12T10:45:01.668010+00:00,education,1159,44.44,0,0,0,0.0,2329.74,-0.5484,0,2,0,0.0,0.0379,0.2751,10,0,0.0,0.8,0,synthetic-v1,organic
txn_0000241,mch_0010,cust_00068,dev_cust_00068_161,1430.18,INR,upi,2026-01-12T17:27:22.403561+00:00,food,417,21.36,0,0,0,0.0,5677.13,-0.7479,0,1,2,0.0,0.0184,0.0391,17,0,0.0,0.6,0,synthetic-v1,organic
txn_0000242,mch_0023,cust_00052,dev_cust_00052_85,4173.45,INR,card,2026-01-12T19:25:10.741367+00:00,education,1253,45.92,0,0,0,0.0,2446.74,0.7054,0,1,0,0.0,0.1619,0.0814,19,0,0.0,0.8,0,synthetic-v1,organic
txn_0000243,mch_0018,cust_00108,dev_cust_00108_243,2683.46,INR,upi,2026-01-13T00:42:08.521877+00:00,food,300,0.0,1,0,0,0.0,2683.46,0.0,0,0,0,0.0,0.0583,0.1911,0,0,0.0,0.65,0,synthetic-v1,organic
txn_0000244,mch_0022,cust_00000,dev_cust_00000_40,1565.8,INR,wallet,2026-01-13T10:51:54.729808+00:00,fashion,225,61.44,0,0,0,0.0,14059.62,-0.8886,0,4,0,0.0,0.1058,0.2893,10,0,0.0,0.675,0,synthetic-v1,organic
txn_0000245,mch_0016,cust_00027,dev_cust_00027_63,967.3,INR,card,2026-01-14T00:22:09.227051+00:00,ecommerce,1250,54.64,0,0,0,0.0,1694.68,-0.429,0,3,0,0.0,0.0944,0.0689,0,0,0.0,0.8,0,synthetic-v1,organic
txn_0000246,mch_0022,cust_00007,dev_cust_00007_2,1669.87,INR,card,2026-01-14T00:31:20.332592+00:00,fashion,1152,72.68,0,0,0,0.0,3341.77,-0.5002,0,4,3,0.0,0.1002,0.17,0,0,0.0,0.375,0,synthetic-v1,organic
txn_0000247,mch_0012,cust_00117,dev_cust_00117_167,4394.26,INR,wallet,2026-01-14T23:09:08.995633+00:00,digital_goods,376,22.5,0,0,0,0.0,1086.41,3.042,0,1,0,140.7,0.157,0.1898,23,0,0.0,0.8,0,synthetic-v1,organic
txn_0000248,mch_0009,cust_00105,dev_cust_00105_110,8855.39,INR,upi,2026-01-15T13:25:44.729296+00:00,travel,106,40.73,0,0,0,0.0,1718.3,4.1512,0,4,0,0.0,0.1973,0.2277,13,0,0.0,0.8,0,synthetic-v1,organic
txn_0000249,mch_0016,cust_00091,dev_cust_00091_159,3123.22,INR,upi,2026-01-15T13:53:52.135618+00:00,ecommerce,1224,24.37,0,0,0,0.0,1973.72,0.5821,0,2,0,46.3,0.0692,0.1879,13,0,0.0,0.8,0,synthetic-v1,organic
txn_0000250,mch_0012,cust_00080,dev_cust_00080_16,1221.03,INR,card,2026-01-15T21:04:45.505446+00:00,digital_goods,748,69.73,0,0,0,0.0,2426.38,-0.4966,0,3,0,0.0,0.2237,0.0487,21,0,0.0,0.6333,0,synthetic-v1,organic
txn_0000251,mch_0000,cust_00080,dev_cust_00080_16,774.91,INR,upi,2026-01-16T10:57:20.886998+00:00,ecommerce,749,70.3,0,0,1,1221.03,2125.04,-0.635,0,4,0,0.0,0.2237,0.0487,10,0,0.0417,0.675,0,synthetic-v1,organic
txn_0000252,mch_0017,cust_00018,dev_cust_00018_82,12108.87,INR,card,2026-01-16T21:15:26.343137+00:00,travel,816,51.15,0,0,0,0.0,3307.33,2.6604,0,3,0,0.0,0.1723,0.1078,21,0,0.0,0.8,0,synthetic-v1,organic
txn_0000253,mch_0020,cust_00087,dev_cust_00087_140,340.19,INR,card,2026-01-17T09:24:30.833251+00:00,digital_goods,1102,34.05,0,0,0,0.0,1579.25,-0.7841,0,4,0,0.0,0.1485,0.0439,9,1,0.0,0.55,1,synthetic-v1,organic
txn_0000254,mch_0011,cust_00088,dev_cust_00088_254,568.16,INR,card,2026-01-17T10:13:28.062140+00:00,utilities,244,0.0,1,0,0,0.0,568.16,0.0,0,0,0,0.0,0.0982,0.0785,10,1,0.0,0.65,0,synthetic-v1,organic
txn_0000255,mch_0011,cust_00029,dev_cust_00029_107,1203.1,INR,netbanking,2026-01-17T10:32:44.463292+00:00,utilities,1116,43.61,0,0,0,0.0,3645.33,-0.6698,0,4,0,0.0,0.1546,0.0677,10,1,0.0,0.675,0,synthetic-v1,organic
txn_0000256,mch_0005,cust_00002,dev_cust_00002_256,6428.99,INR,card,2026-01-17T12:53:28.527261+00:00,electronics,1066,0.0,1,0,0,0.0,6428.99,0.0,0,0,0,0.0,0.0851,0.0626,12,1,0.0,0.65,0,synthetic-v1,organic
txn_0000257,mch_0021,cust_00070,dev_cust_00070_79,8134.8,INR,upi,2026-01-18T06:29:35.893261+00:00,electronics,464,52.71,0,0,0,0.0,3893.99,1.0888,0,3,0,0.0,0.3497,0.0875,6,1,0.0,0.6333,0,synthetic-v1,organic
txn_0000258,mch_0001,cust_00069,dev_cust_00069_258,8569.09,INR,wallet,2026-01-18T14:55:51.622047+00:00,travel,833,0.0,1,0,0,0.0,8569.09,0.0,0,0,0,0.0,0.251,0.012,14,1,0.0,0.65,1,synthetic-v1,organic
txn_0000259,mch_0006,cust_00018,dev_cust_00018_82,2188.63,INR,upi,2026-01-18T16:20:56.489386+00:00,fashion,818,52.95,0,0,0,0.0,5507.71,-0.6025,0,4,0,0.0,0.1723,0.1078,16,1,0.0,0.8,0,synthetic-v1,organic
txn_0000260,mch_0004,cust_00032,dev_cust_00032_260,548.99,INR,upi,2026-01-18T16:31:10.697339+00:00,digital_goods,238,0.0,1,0,0,0.0,548.99,0.0,0,0,0,0.0,0.1552,0.0696,16,1,0.0,0.65,0,synthetic-v1,organic
txn_0000261,mch_0008,cust_00029,dev_cust_00029_107,569.89,INR,upi,2026-01-19T10:02:38.180607+00:00,ecommerce,1118,45.59,0,0,0,0.0,3156.89,-0.8192,0,5,0,0.0,0.1546,0.0677,10,0,0.0,0.7,0,synthetic-v1,organic
txn_0000262,mch_0002,cust_00028,dev_cust_00028_64,887.82,INR,card,2026-01-19T21:50:10.110453+00:00,food,1264,60.21,0,0,0,0.0,3210.03,-0.7232,0,4,0,0.0,0.2165,0.1378,21,0,0.0,0.8,0,synthetic-v1,organic
txn_0000263,mch_0006,cust_00014,dev_cust_00014_44,980.57,INR,wallet,2026-01-20T23:22:55.917401+00:00,fashion,770,67.83,0,0,0,0.0,5372.68,-0.8173,0,2,0,0.0,0.0137,0.2297,23,0,0.0,0.55,0,synthetic-v1,organic
txn_0000264,mch_0008,cust_00018,dev_cust_00018_264,1597.15,INR,upi,2026-01-21T01:16:43.332124+00:00,ecommerce,821,0.0,1,0,0,0.0,4843.9,-0.6701,0,5,0,0.0,0.1723,0.1078,1,0,0.0,0.8,0,synthetic-v1,organic
txn_0000265,mch_0018,cust_00057,dev_cust_00057_265,609.84,INR,upi,2026-01-21T02:09:18.330524+00:00,food,983,0.0,1,0,0,0.0,609.84,0.0,0,0,0,0.0,0.0133,0.0581,2,0,0.0,0.65,0,synthetic-v1,organic
txn_0000266,mch_0001,cust_00041,dev_cust_00041_90,10123.82,INR,upi,2026-01-21T07:01:19.019253+00:00,travel,1168,53.28,0,0,0,0.0,1903.72,4.3157,1,3,0,0.0,0.0379,0.2751,7,0,0.0,0.8,0,synthetic-v1,organic
txn_0000267,mch_0007,cust_00081,dev_cust_00081_88,8749.8,INR,upi,2026-01-21T08:42:50.306929+00:00,education,972,53.63,0,0,0,0.0,3862.62,1.2649,0,1,0,0.0,0.0681,0.153,8,0,0.0,0.8,1,synthetic-v1,organic
txn_0000268,mch_0012,cust_00049,dev_cust_00049_127,990.21,INR,card,2026-01-21T15:29:50.570051+00:00,digital_goods,131,41.48,0,0,0,0.0,680.35,0.4548,1,2,0,0.0,0.1385,0.0938,15,0,0.0,0.8,0,synthetic-v1,organic
txn_0000269,mch_0007,cust_00069,dev_cust_00069_269,1425.09,INR,card,2026-01-21T19:01:03.320498+00:00,education,836,0.0,1,0,0,0.0,8569.09,-0.8336,0,1,0,0.0,0.251,0.012,19,0,0.0,0.3,1,synthetic-v1,organic
txn_0000270,mch_0004,cust_00095,dev_cust_00095_72,2157.26,INR,upi,2026-01-22T06:36:24.299755+00:00,digital_goods,1140,58.94,0,0,0,0.0,7982.32,-0.7297,0,4,0,0.0,0.1796,0.3193,6,0,0.0,0.675,0,synthetic-v1,organic
txn_0000271,mch_0010,cust_00037,dev_cust_00037_33,1976.61,INR,netbanking,2026-01-22T10:32:56.982392+00:00,food,544,72.62,0,0,0,0.0,2791.57,-0.2918,0,4,0,0.0,0.0571,0.2659,10,0,0.0,0.8,0,synthetic-v1,organic
txn_0000272,mch_0005,cust_00039,dev_cust_00039_67,4592.49,INR,netbanking,2026-01-22T14:37:39.499311+00:00,electronics,507,61.34,0,0,0,0.0,615.64,6.4492,0,1,2,0.0,0.01,0.2725,14,0,0.0,0.6,0,synthetic-v1,organic
txn_0000273,mch_0011,cust_00038,dev_cust_00038_111,1688.21,INR,card,2026-01-23T02:08:58.561271+00:00,utilities,718,48.0,0,0,0,0.0,3629.43,-0.5347,0,6,0,0.0,0.0732,0.1614,2,0,0.0,0.6333,0,synthetic-v1,organic
txn_0000274,mch_0021,cust_00071,dev_cust_00071_171,5070.71,INR,card,2026-01-23T04:13:08.298663+00:00,electronics,234,29.98,0,0,0,0.0,4516.75,0.1226,0,2,0,0.0,0.077,0.0722,4,0,0.0,0.55,0,synthetic-v1,organic
txn_0000275,mch_0008,cust_00060,dev_cust_00060_97,1865.26,INR,upi,2026-01-23T06:38:47.777835+00:00,ecommerce,1172,53.32,0,0,0,0.0,2301.46,-0.1894,0,6,3,0.0,0.4,0.4,6,0,0.0,0.5,0,synthetic-v1,organic
txn_0000276,mch_0009,cust_00055,dev_cust_00055_227,4630.06,INR,upi,2026-01-23T16:01:21.884208+00:00,travel,659,15.21,0,0,0,0.0,3239.7,0.429,0,1,2,0.0,0.0943,0.0874,16,0,0.0,0.6,0,synthetic-v1,organic
txn_0000277,mch_0007,cust_00100,dev_cust_00100_121,2278.1,INR,netbanking,2026-01-23T17:06:10.932113+00:00,education,660,44.8,0,0,0,0.0,5951.12,-0.6171,0,1,0,0.0,0.061,0.0606,17,0,0.0,0.8,1,synthetic-v1,organic
txn_0000278,mch_0021,cust_00064,dev_cust_00064_84,4920.26,INR,upi,2026-01-24T00:52:32.557200+00:00,electronics,881,57.27,0,0,0,0.0,2311.09,1.1285,0,1,0,0.0,0.1269,0.1953,0,1,0.0,0.3,1,synthetic-v1,organic
txn_0000279,mch_0018,cust_00071,dev_cust_00071_279,369.21,INR,upi,2026-01-24T05:16:32.044289+00:00,food,235,0.0,1,0,0,0.0,4701.4,-0.9213,0,3,0,0.0,0.077,0.0722,5,1,0.0,0.6333,0,synthetic-v1,organic
txn_0000280,mch_0021,cust_00054,dev_cust_00054_280,29201.64,INR,card,2026-01-24T06:47:30.587085+00:00,electronics,144,0.0,1,0,0,0.0,1189.88,23.522,0,3,0,0.0,0.0547,0.041,6,1,0.0,0.8,0,synthetic-v1,new_device_amount
txn_0000281,mch_0009,cust_00032,dev_cust_00032_260,4822.95,INR,upi,2026-01-24T19:31:29.433436+00:00,travel,244,6.13,0,0,0,0.0,548.99,7.771,0,1,0,0.0,0.1552,0.0696,19,1,0.0,0.8,0,synthetic-v1,organic
txn_0000282,mch_0009,cust_00033,dev_cust_00033_50,4952.19,INR,upi,2026-01-25T05:04:41.697456+00:00,travel,1375,70.39,0,0,0,0.0,1918.6,1.5803,0,2,0,0.0,0.1677,0.1033,5,1,0.0,0.8,0,synthetic-v1,organic
txn_0000283,mch_0007,cust_00094,dev_cust_00094_188,2577.99,INR,upi,2026-01-25T11:44:44.564767+00:00,education,323,28.61,0,0,0,0.0,3279.12,-0.2138,0,2,0,0.0,0.118,0.1548,11,1,0.0,0.8,0,synthetic-v1,organic
txn_0000284,mch_0011,cust_00035,dev_cust_00035_169,1677.98,INR,upi,2026-01-25T16:11:04.303200+00:00,utilities,1125,32.71,0,0,0,0.0,1112.7,0.5076,0,1,0,0.0,0.2071,0.0372,16,1,0.0,0.8,0,synthetic-v1,organic
txn_0000285,mch_0002,cust_00012,dev_cust_00012_21,921.19,INR,wallet,2026-01-25T19:34:42.489213+00:00,food,1154,78.3,0,0,0,0.0,6543.26,-0.8591,0,3,0,0.0,0.0241,0.0402,19,1,0.0,0.6333,0,synthetic-v1,organic
txn_0000286,mch_0013,cust_00077,dev_cust_00077_286,16957.08,INR,card,2026-01-25T20:51:07.585774+00:00,electronics,844,0.0,1,0,0,0.0,4187.29,3.0489,0,4,0,0.0,0.0733,0.0257,20,1,0.0,0.8,0,synthetic-v1,organic
txn_0000287,mch_0003,cust_00109,dev_cust_00109_287,18802.62,INR,card,2026-01-25T22:11:39.521402+00:00,utilities,862,0.0,1,0,0,0.0,18802.62,0.0,0,0,0,0.0,0.01,0.0627,22,1,0.0,0.65,0,synthetic-v1,new_device_amount
txn_0000288,mch_0014,cust_00119,dev_cust_00119_13,1221.19,INR,card,2026-01-26T01:29:49.510026+00:00,fashion,413,80.56,0,0,0,0.0,3251.37,-0.6242,0,9,0,0.0,0.1969,0.0453,1,0,0.0,0.6889,0,synthetic-v1,organic
txn_0000289,mch_0004,cust_00038,dev_cust_00038_111,622.84,INR,upi,2026-01-26T12:37:40.205350+00:00,digital_goods,721,51.43,0,0,0,0.0,3352.12,-0.814,0,7,0,0.0,0.0732,0.1614,12,0,0.0,0.6571,0,synthetic-v1,organic
txn_0000290,mch_0011,cust_00074,dev_cust_00074_15,3250.89,INR,upi,2026-01-26T15:47:31.323335+00:00,utilities,551,80.69,0,0,0,0.0,3203.79,0.0147,0,2,0,0.0,0.0258,0.1133,15,0,0.0,0.8,1,synthetic-v1,organic
txn_0000291,mch_0023,cust_00077,dev_cust_00077_286,1670.37,INR,upi,2026-01-27T01:19:25.109399+00:00,education,846,1.19,0,7,7,5846.29,6741.25,-0.7521,0,5,0,0.0,0.0733,0.0257,1,0,3.7917,0.8,1,synthetic-v1,high_velocity
txn_0000292,mch_0006,cust_00114,dev_cust_00114_292,2036.83,INR,upi,2026-01-27T03:19:52.304833+00:00,fashion,644,0.0,1,0,0,0.0,2036.83,0.0,0,0,0,0.0,0.4,0.2954,3,0,0.0,0.65,1,synthetic-v1,organic
txn_0000293,mch_0009,cust_00074,dev_cust_00074_15,7865.84,INR,card,2026-01-27T05:06:05.811327+00:00,travel,552,81.25,0,0,1,3250.89,3219.49,1.4427,0,3,0,0.0,0.0258,0.1133,5,0,0.0417,0.6333,0,synthetic-v1,organic
txn_0000294,mch_0005,cust_00043,dev_cust_00043_294,6690.92,INR,upi,2026-01-28T12:55:13.313360+00:00,electronics,355,0.0,1,0,0,0.0,6690.92,0.0,0,0,0,0.0,0.0823,0.0718,12,0,0.0,0.65,0,synthetic-v1,organic
txn_0000295,mch_0003,cust_00072,dev_cust_00072_12,3280.79,INR,wallet,2026-01-28T22:27:31.401783+00:00,utilities,897,83.61,0,0,0,0.0,7241.84,-0.5469,0,6,0,0.0,0.1244,0.3808,22,0,0.0,0.6333,0,synthetic-v1,organic
txn_0000296,mch_0022,cust_00094,dev_cust_00094_188,1313.61,INR,upi,2026-01-29T01:23:54.034460+00:00,fashion,327,32.18,0,0,0,0.0,3045.41,-0.5685,0,3,0,0.0,0.118,0.1548,1,0,0.0,0.8,0,synthetic-v1,organic
txn_0000297,mch_0006,cust_00068,dev_cust_00068_161,1431.82,INR,netbanking,2026-01-29T01:31:29.785981+00:00,fashion,434,37.7,0,0,0,0.0,3553.66,-0.5969,0,2,2,0.0,0.0184,0.0391,1,0,0.0,0.6,0,synthetic-v1,organic
txn_0000298,mch_0010,cust_00071,dev_cust_00071_279,320.94,INR,upi,2026-01-29T11:04:13.369488+00:00,food,240,5.24,0,0,0,0.0,3618.35,-0.9111,0,4,0,0.0,0.077,0.0722,11,0,0.0,0.675,0,synthetic-v1,organic
txn_0000299,mch_0022,cust_00052,dev_cust_00052_85,1941.17,INR,upi,2026-01-30T02:37:45.240122+00:00,fashion,1271,63.22,0,0,0,0.0,3310.1,-0.4134,0,2,0,0.0,0.1619,0.0814,2,0,0.0,0.8,0,synthetic-v1,organic
txn_0000300,mch_0016,cust_00110,dev_cust_00110_235,2003.94,INR,upi,2026-01-30T08:27:08.882079+00:00,ecommerce,1130,19.32,0,0,0,0.0,2414.45,-0.17,0,3,0,0.0,0.1102,0.2054,8,0,0.0,0.6333,0,synthetic-v1,organic
txn_0000301,mch_0019,cust_00098,dev_cust_00098_205,8714.75,INR,netbanking,2026-01-30T11:19:50.267012+00:00,utilities,567,28.5,0,0,0,0.0,2591.79,2.3615,0,1,0,0.0,0.0832,0.1865,11,0,0.0,0.8,0,synthetic-v1,large_amount
